municipality_code,city_name,city_name_normalized,municipality_type,latitude,longitude,department_code,code_ administrative_services,department_name
28254,Mittainvilliers-Vérigny,MITTAINVILLIERS VERIGNY,municipality,48.499607648,1.31332241726,28,200033181.0,Eure-et-Loir
28255,Moinville-la-Jeulin,MOINVILLE LA JEULIN,municipality,48.3757776174,1.70002480039,28,200033181.0,Eure-et-Loir
28269,Morancez,MORANCEZ,municipality,48.3965615994,1.50333516313,28,200033181.0,Eure-et-Loir
28278,Nogent-le-Phaye,NOGENT LE PHAYE,municipality,48.4518880415,1.57822633062,28,200033181.0,Eure-et-Loir
28281,Nogent-sur-Eure,NOGENT SUR EURE,municipality,48.3896168991,1.37569716428,28,200033181.0,Eure-et-Loir
28285,Oinville-sous-Auneau,OINVILLE SOUS AUNEAU,municipality,48.4697612447,1.71422426544,28,200033181.0,Eure-et-Loir
28286,Ollé,OLLE,municipality,48.3861713176,1.29676910004,28,200033181.0,Eure-et-Loir
28301,Poisvilliers,POISVILLIERS,municipality,48.5063843494,1.46123630371,28,200033181.0,Eure-et-Loir
28309,Prunay-le-Gillon,PRUNAY LE GILLON,municipality,48.3665143772,1.63539609302,28,200033181.0,Eure-et-Loir
28317,Roinville,ROINVILLE,municipality,48.4427044137,1.7567393005,28,200033181.0,Eure-et-Loir
28325,Saint-Aubin-des-Bois,SAINT AUBIN DES BOIS,municipality,48.4631418835,1.34544472164,28,200033181.0,Eure-et-Loir
28337,Saint-Georges-sur-Eure,SAINT GEORGES SUR EURE,municipality,48.4195557033,1.35743485522,28,200033181.0,Eure-et-Loir
28344,Saint-Léger-des-Aubées,SAINT LEGER DES AUBEES,municipality,48.4142778005,1.74991232981,28,200033181.0,Eure-et-Loir
28358,Saint-Prest,SAINT PREST,municipality,48.4920175304,1.5142471785,28,200033181.0,Eure-et-Loir
28365,Sandarville,SANDARVILLE,municipality,48.3458662386,1.34877776164,28,200033181.0,Eure-et-Loir
28366,Santeuil,SANTEUIL,municipality,48.3828802713,1.7401363101,28,200033181.0,Eure-et-Loir
28380,Sours,SOURS,municipality,48.4134954931,1.59645296484,28,200033181.0,Eure-et-Loir
28383,Theuville,THEUVILLE,municipality,48.3326223196,1.59154245059,28,200033181.0,Eure-et-Loir
28388,Thivars,THIVARS,municipality,48.3824570521,1.44888885738,28,200033181.0,Eure-et-Loir
28397,Umpeau,UMPEAU,municipality,48.4684563155,1.66580333613,28,200033181.0,Eure-et-Loir
28403,Ver-lès-Chartres,VER LES CHARTRES,municipality,48.3780916809,1.48044063443,28,200033181.0,Eure-et-Loir
28419,Vitray-en-Beauce,VITRAY EN BEAUCE,municipality,48.276512121,1.42369112578,28,200033181.0,Eure-et-Loir
28421,Voise,VOISE,municipality,48.4021777408,1.70860045511,28,200033181.0,Eure-et-Loir
28263,Montigny-sur-Avre,MONTIGNY SUR AVRE,municipality,48.7203880517,1.01209586638,28,200066462.0,Eure-et-Loir
28010,Argenvilliers,ARGENVILLIERS,municipality,48.2764030103,0.969137990852,28,200006971.0,Eure-et-Loir
28016,Les Autels-Villevillon,AUTELS VILLEVILLON,municipality,48.1758855775,0.998907351037,28,200006971.0,Eure-et-Loir
28018,Authon-du-Perche,AUTHON DU PERCHE,municipality,48.2017280828,0.885473078137,28,200006971.0,Eure-et-Loir
28031,Beaumont-les-Autels,BEAUMONT LES AUTELS,municipality,48.239618229,0.952240810191,28,200006971.0,Eure-et-Loir
28038,Béthonvilliers,BETHONVILLIERS,municipality,48.2309678406,0.900029304684,28,200006971.0,Eure-et-Loir
28072,Champrond-en-Perchet,CHAMPROND EN PERCHET,municipality,48.3085191806,0.888503086856,28,200006971.0,Eure-et-Loir
28079,Chapelle-Royale,CHAPELLE ROYALE,municipality,48.1530043069,1.04379392191,28,200006971.0,Eure-et-Loir
28080,Charbonnières,CHARBONNIERES,municipality,48.1895067201,0.944303356548,28,200006971.0,Eure-et-Loir
28111,Coudray-au-Perche,COUDRAY AU PERCHE,municipality,48.2383164259,0.857009664222,28,200006971.0,Eure-et-Loir
28144,Les Étilleux,ETILLEUX,municipality,48.2447661829,0.81627272785,28,200006971.0,Eure-et-Loir
28175,La Gaudaine,GAUDAINE,municipality,48.2976074029,0.951537622095,28,200006971.0,Eure-et-Loir
28219,Luigny,LUIGNY,municipality,48.2366504401,1.02792441815,28,200006971.0,Eure-et-Loir
28236,Arcisses,ARCISSES,municipality,48.337398478,0.850887620161,28,200006971.0,Eure-et-Loir
28252,Miermaigne,MIERMAIGNE,municipality,48.2488776509,0.99749026867,28,200006971.0,Eure-et-Loir
28280,Nogent-le-Rotrou,NOGENT LE ROTROU,municipality,48.3176302432,0.804048016354,28,200006971.0,Eure-et-Loir
28327,Saint-Bomer,SAINT BOMER,municipality,48.194965232,0.829197068789,28,200006971.0,Eure-et-Loir
28342,Saint-Jean-Pierre-Fixte,SAINT JEAN PIERRE FIXTE,municipality,48.2924688955,0.830178092005,28,200006971.0,Eure-et-Loir
28378,Souancé-au-Perche,SOUANCE AU PERCHE,municipality,48.2707984058,0.834784803134,28,200006971.0,Eure-et-Loir
28395,Trizay-Coutretot-Saint-Serge,TRIZAY COUTRETOT SAINT SERGE,municipality,48.2928451299,0.878132374708,28,200006971.0,Eure-et-Loir
28407,Vichères,VICHERES,municipality,48.2648756716,0.907051525279,28,200006971.0,Eure-et-Loir
28013,Aunay-sous-Auneau,AUNAY SOUS AUNEAU,municipality,48.4428553048,1.81371743832,28,200069953.0,Eure-et-Loir
28015,Auneau-Bleury-Saint-Symphorien,AUNEAU BLEURY SAINT SYMPHORIEN,municipality,48.4694338029,1.77316730051,28,200069953.0,Eure-et-Loir
28023,Bailleau-Armenonville,BAILLEAU ARMENONVILLE,municipality,48.527016484,1.64740884389,28,200069953.0,Eure-et-Loir
28039,Béville-le-Comte,BEVILLE LE COMTE,municipality,48.4402167565,1.70331148118,28,200069953.0,Eure-et-Loir
28058,Bréchamps,BRECHAMPS,municipality,48.67275991,1.52098330064,28,200069953.0,Eure-et-Loir
28074,La Chapelle-d'Aunainville,CHAPELLE D AUNAINVILLE,municipality,48.4158203912,1.79760418666,28,200069953.0,Eure-et-Loir
28092,Châtenay,CHATENAY,municipality,48.3552348827,1.88349529404,28,200069953.0,Eure-et-Loir
28094,Chaudon,CHAUDON,municipality,48.6542763925,1.49383187007,28,200069953.0,Eure-et-Loir
28113,Coulombs,COULOMBS,municipality,48.6558925205,1.55323037747,28,200069953.0,Eure-et-Loir
28118,Croisilles,CROISILLES,municipality,48.6907785003,1.49908136395,28,200069953.0,Eure-et-Loir
28135,Droue-sur-Drouette,DROUE SUR DROUETTE,municipality,48.6019197892,1.70074924736,28,200069953.0,Eure-et-Loir
28137,Écrosnes,ECROSNES,municipality,48.5539831477,1.73345464654,28,200069953.0,Eure-et-Loir
28140,Épernon,EPERNON,municipality,48.5941135535,1.68537156703,28,200069953.0,Eure-et-Loir
28146,Faverolles,FAVEROLLES,municipality,48.6810277192,1.58421456616,28,200069953.0,Eure-et-Loir
28168,Gallardon,GALLARDON,municipality,48.5338026197,1.68926878076,28,200069953.0,Eure-et-Loir
28172,Gas,GAS,municipality,48.5643910001,1.66759843253,28,200069953.0,Eure-et-Loir
28188,Le Gué-de-Longroi,GUE DE LONGROI,municipality,48.4912723078,1.70789056431,28,200069953.0,Eure-et-Loir
28191,Hanches,HANCHES,municipality,48.5967671764,1.6482246442,28,200069953.0,Eure-et-Loir
28207,Léthuin,LETHUIN,municipality,48.3768807843,1.86192482612,28,200069953.0,Eure-et-Loir
28208,Levainville,LEVAINVILLE,municipality,48.4925727301,1.74748225078,28,200069953.0,Eure-et-Loir
28213,Lormaye,LORMAYE,municipality,48.6389252281,1.54309712562,28,200069953.0,Eure-et-Loir
28230,Maisons,MAISONS,municipality,48.4036829881,1.84481413865,28,200069953.0,Eure-et-Loir
28249,Mévoisins,MEVOISINS,municipality,48.5527925971,1.59900194364,28,200069953.0,Eure-et-Loir
28257,Mondonville-Saint-Jean,MONDONVILLE SAINT JEAN,municipality,48.3631185129,1.82435785403,28,200069953.0,Eure-et-Loir
28268,Morainville,MORAINVILLE,municipality,48.3797470678,1.83370952065,28,200069953.0,Eure-et-Loir
28275,Néron,NERON,municipality,48.5961826632,1.50307845744,28,200069953.0,Eure-et-Loir
28279,Nogent-le-Roi,NOGENT LE ROI,municipality,48.6300718767,1.52405693927,28,200069953.0,Eure-et-Loir
28298,Pierres,PIERRES,municipality,48.5892951017,1.55200898008,28,200069953.0,Eure-et-Loir
28299,Les Pinthières,PINTHIERES,municipality,48.7047238564,1.57392519381,28,200069953.0,Eure-et-Loir
28343,Saint-Laurent-la-Gâtine,SAINT LAURENT LA GATINE,municipality,48.6932133379,1.54011525092,28,200069953.0,Eure-et-Loir
28349,Saint-Lucien,SAINT LUCIEN,municipality,48.6391626613,1.62330924951,28,200069953.0,Eure-et-Loir
28352,Saint-Martin-de-Nigelles,SAINT MARTIN DE NIGELLES,municipality,48.6131566659,1.6140648391,28,200069953.0,Eure-et-Loir
28357,Saint-Piat,SAINT PIAT,municipality,48.5477876279,1.57936715019,28,200069953.0,Eure-et-Loir
28372,Senantes,SENANTES,municipality,48.6560652225,1.58443037368,28,200069953.0,Eure-et-Loir
28379,Soulaires,SOULAIRES,municipality,48.5176795466,1.58912796204,28,200069953.0,Eure-et-Loir
28408,Vierville,VIERVILLE,municipality,48.3843640334,1.90039348579,28,200069953.0,Eure-et-Loir
28417,Villiers-le-Morhier,VILLIERS LE MORHIER,municipality,48.6211492274,1.57247991458,28,200069953.0,Eure-et-Loir
28423,Yermenonville,YERMENONVILLE,municipality,48.5487143528,1.62251535797,28,200069953.0,Eure-et-Loir
28425,Ymeray,YMERAY,municipality,48.5089746618,1.7030629617,28,200069953.0,Eure-et-Loir
28012,Commune nouvelle d'Arrou,COMMUNE NOUVELLE D ARROU,municipality,48.1120067473,1.08598331855,28,200069961.0,Eure-et-Loir
28027,La Bazoche-Gouet,BAZOCHE GOUET,municipality,48.140010199,0.970669440312,28,200069961.0,Eure-et-Loir
28061,Brou,BROU,municipality,48.2174479455,1.15740318839,28,200069961.0,Eure-et-Loir
28075,La Chapelle-du-Noyer,CHAPELLE DU NOYER,municipality,48.0424164901,1.31784334889,28,200069961.0,Eure-et-Loir
28078,Chapelle-Guillaume,CHAPELLE GUILLAUME,municipality,48.1192028756,0.892832407853,28,200069961.0,Eure-et-Loir
28088,Châteaudun,CHATEAUDUN,municipality,48.0762457334,1.32636728625,28,200069961.0,Eure-et-Loir
28103,Cloyes-les-Trois-Rivières,CLOYES LES TROIS RIVIERES,municipality,47.9934559542,1.22150535909,28,200069961.0,Eure-et-Loir
28106,Conie-Molitard,CONIE MOLITARD,municipality,48.1134838252,1.44167207684,28,200069961.0,Eure-et-Loir
28123,Dampierre-sous-Brou,DAMPIERRE SOUS BROU,municipality,48.2244450667,1.10899937921,28,200069961.0,Eure-et-Loir
28132,Donnemain-Saint-Mamès,DONNEMAIN SAINT MAMES,municipality,48.1003971896,1.36973493796,28,200069961.0,Eure-et-Loir
28182,Gohory,GOHORY,municipality,48.1653685282,1.22366989339,28,200069961.0,Eure-et-Loir
28198,Jallans,JALLANS,municipality,48.0767840463,1.38589704833,28,200069961.0,Eure-et-Loir
28211,Logron,LOGRON,municipality,48.1408053653,1.25353586529,28,200069961.0,Eure-et-Loir
28233,Marboué,MARBOUE,municipality,48.1196433379,1.30776071957,28,200069961.0,Eure-et-Loir
28256,Moléans,MOLEANS,municipality,48.1124611479,1.40240862093,28,200069961.0,Eure-et-Loir
28273,Moulhard,MOULHARD,municipality,48.2126188689,1.01237475524,28,200069961.0,Eure-et-Loir
28329,Saint-Christophe,SAINT CHRISTOPHE,municipality,48.1319981863,1.36945668729,28,200069961.0,Eure-et-Loir
28330,Villemaury,VILLEMAURY,municipality,48.0457576548,1.46955748581,28,200069961.0,Eure-et-Loir
28334,Saint-Denis-Lanneray,SAINT DENIS LANNERAY,municipality,48.0613637512,1.27228736611,28,200069961.0,Eure-et-Loir
28389,Thiville,THIVILLE,municipality,48.0192686469,1.36596589142,28,200069961.0,Eure-et-Loir
28398,Unverre,UNVERRE,municipality,48.188963533,1.07242438332,28,200069961.0,Eure-et-Loir
28410,Villampuy,VILLAMPUY,municipality,48.0405392356,1.511218856,28,200069961.0,Eure-et-Loir
28424,Yèvres,YEVRES,municipality,48.1911088268,1.1911717339,28,200069961.0,Eure-et-Loir
28001,Abondant,ABONDANT,municipality,48.795057031,1.42001117062,28,200040277.0,Eure-et-Loir
28003,Allainville,ALLAINVILLE,municipality,48.7214134233,1.29474223836,28,200040277.0,Eure-et-Loir
28007,Anet,ANET,municipality,48.8531068723,1.44282251415,28,200040277.0,Eure-et-Loir
28008,Ardelles,ARDELLES,municipality,48.5460809864,1.17906298832,28,200040277.0,Eure-et-Loir
28014,Aunay-sous-Crécy,AUNAY SOUS CRECY,municipality,48.6575767516,1.30387542544,28,200040277.0,Eure-et-Loir
28030,Beauche,BEAUCHE,municipality,48.6775239767,0.979954691565,28,200040277.0,Eure-et-Loir
28036,Berchères-sur-Vesgre,BERCHERES SUR VESGRE,municipality,48.8437900512,1.55304230439,28,200040277.0,Eure-et-Loir
28037,Bérou-la-Mulotière,BEROU LA MULOTIERE,municipality,48.7406485574,1.07282067612,28,200040277.0,Eure-et-Loir
28045,Boissy-en-Drouais,BOISSY EN DROUAIS,municipality,48.7288229425,1.25197353346,28,200040277.0,Eure-et-Loir
28050,Boncourt,BONCOURT,municipality,48.846510259,1.46368452192,28,200040277.0,Eure-et-Loir
28053,Le Boullay-les-Deux-Églises,BOULLAY LES DEUX EGLISES,municipality,48.6321325907,1.3266464472,28,200040277.0,Eure-et-Loir
28054,Le Boullay-Mivoye,BOULLAY MIVOYE,municipality,48.6541877494,1.40635782342,28,200040277.0,Eure-et-Loir
28055,Le Boullay-Thierry,BOULLAY THIERRY,municipality,48.6345919447,1.43287089864,28,200040277.0,Eure-et-Loir
28059,Brezolles,BREZOLLES,municipality,48.6888038711,1.06430633901,28,200040277.0,Eure-et-Loir
28062,Broué,BROUE,municipality,48.7523989393,1.52435606759,28,200040277.0,Eure-et-Loir
28064,Bû,BU,municipality,48.8022272101,1.49327920018,28,200040277.0,Eure-et-Loir
28076,La Chapelle-Forainvilliers,CHAPELLE FORAINVILLIERS,municipality,48.7282722261,1.49116779483,28,200040277.0,Eure-et-Loir
28082,Charpont,CHARPONT,municipality,48.6958429169,1.43243894312,28,200040277.0,Eure-et-Loir
28087,Châtaincourt,CHATAINCOURT,municipality,48.6926195809,1.23398469234,28,200040277.0,Eure-et-Loir
28089,Châteauneuf-en-Thymerais,CHATEAUNEUF EN THYMERAIS,municipality,48.589125049,1.23775016473,28,200040277.0,Eure-et-Loir
28090,Les Châtelets,CHATELETS,municipality,48.6595742637,1.01827113343,28,200040277.0,Eure-et-Loir
28096,La Chaussée-d'Ivry,CHAUSSEE D IVRY,municipality,48.8886967439,1.48819034746,28,200040277.0,Eure-et-Loir
28098,Cherisy,CHERISY,municipality,48.7567062776,1.43470618307,28,200040277.0,Eure-et-Loir
28117,Crécy-Couvé,CRECY COUVE,municipality,48.6799400303,1.28280471955,28,200040277.0,Eure-et-Loir
28120,Crucey-Villages,CRUCEY VILLAGES,municipality,48.6685590578,1.10718898581,28,200040277.0,Eure-et-Loir
28124,Dampierre-sur-Avre,DAMPIERRE SUR AVRE,municipality,48.7574894001,1.14268157055,28,200040277.0,Eure-et-Loir
28134,Dreux,DREUX,municipality,48.7485203213,1.35931854112,28,200040277.0,Eure-et-Loir
28136,Écluzelles,ECLUZELLES,municipality,48.7084339399,1.42195083018,28,200040277.0,Eure-et-Loir
28143,Escorpain,ESCORPAIN,municipality,48.719747149,1.21490953697,28,200040277.0,Eure-et-Loir
28147,Favières,FAVIERES,municipality,48.5320826189,1.22893932026,28,200040277.0,Eure-et-Loir
28151,Fessanvilliers-Mattanvilliers,FESSANVILLIERS MATTANVILLIERS,municipality,48.7036704915,1.03522178527,28,200040277.0,Eure-et-Loir
28155,Fontaine-les-Ribouts,FONTAINE LES RIBOUTS,municipality,48.6550452018,1.24758940203,28,200040277.0,Eure-et-Loir
28170,Garancières-en-Drouais,GARANCIERES EN DROUAIS,municipality,48.7027343223,1.28199977538,28,200040277.0,Eure-et-Loir
28171,Garnay,GARNAY,municipality,48.6998026129,1.33718579474,28,200040277.0,Eure-et-Loir
28178,Germainville,GERMAINVILLE,municipality,48.7450510494,1.47749303837,28,200040277.0,Eure-et-Loir
28180,Gilles,GILLES,municipality,48.9091969133,1.51807124557,28,200040277.0,Eure-et-Loir
28187,Guainville,GUAINVILLE,municipality,48.9218839821,1.48299091693,28,200040277.0,Eure-et-Loir
28206,Laons,LAONS,municipality,48.6980280524,1.18635370769,28,200040277.0,Eure-et-Loir
28216,Louvilliers-en-Drouais,LOUVILLIERS EN DROUAIS,municipality,48.7348522344,1.28314015139,28,200040277.0,Eure-et-Loir
28223,Luray,LURAY,municipality,48.7158016965,1.39904091699,28,200040277.0,Eure-et-Loir
28226,Maillebois,MAILLEBOIS,municipality,48.6321135718,1.1501161639,28,200040277.0,Eure-et-Loir
28231,La Mancelière,MANCELIERE,municipality,48.6429568791,0.985217307956,28,200040277.0,Eure-et-Loir
28235,Marchezais,MARCHEZAIS,municipality,48.7749796746,1.51347142125,28,200040277.0,Eure-et-Loir
28239,Marville-Moutiers-Brûlé,MARVILLE MOUTIERS BRULE,municipality,48.6748561524,1.37887146982,28,200040277.0,Eure-et-Loir
28247,Le Mesnil-Simon,MESNIL SIMON,municipality,48.8900734081,1.53507885253,28,200040277.0,Eure-et-Loir
28251,Mézières-en-Drouais,MEZIERES EN DROUAIS,municipality,48.7254690446,1.4421064834,28,200040277.0,Eure-et-Loir
28267,Montreuil,MONTREUIL,municipality,48.7726380793,1.38032861219,28,200040277.0,Eure-et-Loir
28289,Ormoy,ORMOY,municipality,48.6243546141,1.47177078539,28,200040277.0,Eure-et-Loir
28292,Ouerre,OUERRE,municipality,48.7080614292,1.48885870583,28,200040277.0,Eure-et-Loir
28293,Oulins,OULINS,municipality,48.8665989228,1.4893062268,28,200040277.0,Eure-et-Loir
28308,Prudemanche,PRUDEMANCHE,municipality,48.7214056667,1.13416780653,28,200040277.0,Eure-et-Loir
28312,Puiseux,PUISEUX,municipality,48.6389286317,1.36882043567,28,200040277.0,Eure-et-Loir
28315,Revercourt,REVERCOURT,municipality,48.7223591081,1.077287859,28,200040277.0,Eure-et-Loir
28321,Rouvres,ROUVRES,municipality,48.8322998,1.48070112621,28,200040277.0,Eure-et-Loir
28322,Rueil-la-Gadelière,RUEIL LA GADELIERE,municipality,48.7045261989,0.963451451882,28,200040277.0,Eure-et-Loir
28323,Saint-Ange-et-Torçay,SAINT ANGE ET TORCAY,municipality,48.6495007318,1.21435953964,28,200040277.0,Eure-et-Loir
28332,Sainte-Gemme-Moronval,SAINTE GEMME MORONVAL,municipality,48.7355373578,1.41198816896,28,200040277.0,Eure-et-Loir
28341,Saint-Jean-de-Rebervilliers,SAINT JEAN DE REBERVILLIERS,municipality,48.6233222274,1.25762655972,28,200040277.0,Eure-et-Loir
28346,Saint-Lubin-de-Cravant,SAINT LUBIN DE CRAVANT,municipality,48.7071767352,1.10138248239,28,200040277.0,Eure-et-Loir
28348,Saint-Lubin-des-Joncherets,SAINT LUBIN DES JONCHERETS,municipality,48.7509228383,1.18734034626,28,200040277.0,Eure-et-Loir
28351,Saint-Maixme-Hauterive,SAINT MAIXME HAUTERIVE,municipality,48.5930292363,1.19005684059,28,200040277.0,Eure-et-Loir
28355,Saint-Ouen-Marchefroy,SAINT OUEN MARCHEFROY,municipality,48.8572176136,1.53020950146,28,200040277.0,Eure-et-Loir
28359,Saint-Rémy-sur-Avre,SAINT REMY SUR AVRE,municipality,48.7491986422,1.23713784044,28,200040277.0,Eure-et-Loir
28360,Saint-Sauveur-Marville,SAINT SAUVEUR MARVILLE,municipality,48.6047259778,1.2856796289,28,200040277.0,Eure-et-Loir
28369,Saulnières,SAULNIERES,municipality,48.6650549297,1.26632253638,28,200040277.0,Eure-et-Loir
28371,Saussay,SAUSSAY,municipality,48.8508071385,1.41035357724,28,200040277.0,Eure-et-Loir
28374,Serazereux,SERAZEREUX,municipality,48.5949002026,1.43635782347,28,200040277.0,Eure-et-Loir
28375,Serville,SERVILLE,municipality,48.7695206769,1.48740784688,28,200040277.0,Eure-et-Loir
28377,Sorel-Moussel,SOREL MOUSSEL,municipality,48.8293779269,1.39390446206,28,200040277.0,Eure-et-Loir
28386,Thimert-Gâtelles,THIMERT GATELLES,municipality,48.55496534,1.26206894057,28,200040277.0,Eure-et-Loir
28393,Tremblay-les-Villages,TREMBLAY LES VILLAGES,municipality,48.5881626072,1.36867843258,28,200040277.0,Eure-et-Loir
28394,Tréon,TREON,municipality,48.6752456837,1.32503557014,28,200040277.0,Eure-et-Loir
28404,Vernouillet,VERNOUILLET,municipality,48.7197917196,1.35089721897,28,200040277.0,Eure-et-Loir
28405,Vert-en-Drouais,VERT EN DROUAIS,municipality,48.7510492874,1.29542201706,28,200040277.0,Eure-et-Loir
28415,Villemeux-sur-Eure,VILLEMEUX SUR EURE,municipality,48.6710644205,1.4573632348,28,200040277.0,Eure-et-Loir
28056,Boutigny-Prouais,BOUTIGNY PROUAIS,municipality,48.7343916136,1.56955678251,28,247800550.0,Eure-et-Loir
28185,Goussainville,GOUSSAINVILLE,municipality,48.7829804111,1.56001143121,28,247800550.0,Eure-et-Loir
28193,Havelu,HAVELU,municipality,48.7877502403,1.53388014582,28,247800550.0,Eure-et-Loir
28347,Saint-Lubin-de-la-Haye,SAINT LUBIN DE LA HAYE,municipality,48.818368676,1.56052234981,28,247800550.0,Eure-et-Loir
28005,Alluyes,ALLUYES,municipality,48.2289582761,1.36379289637,28,242852465.0,Eure-et-Loir
28051,Bonneval,BONNEVAL,municipality,48.1812188908,1.3853348704,28,242852465.0,Eure-et-Loir
28057,Bouville,BOUVILLE,municipality,48.2618330754,1.37825366464,28,242852465.0,Eure-et-Loir
28065,Bullainville,BULLAINVILLE,municipality,48.1704047942,1.50701616135,28,242852465.0,Eure-et-Loir
28126,Dancy,DANCY,municipality,48.1527632149,1.46203314181,28,242852465.0,Eure-et-Loir
28127,Dangeau,DANGEAU,municipality,48.1969504376,1.27633745372,28,242852465.0,Eure-et-Loir
28153,Flacey,FLACEY,municipality,48.1513426394,1.33294278767,28,242852465.0,Eure-et-Loir
28176,Le Gault-Saint-Denis,GAULT SAINT DENIS,municipality,48.2461354624,1.48317191408,28,242852465.0,Eure-et-Loir
28259,Montboissier,MONTBOISSIER,municipality,48.2296631604,1.40996586006,28,242852465.0,Eure-et-Loir
28260,Montharville,MONTHARVILLE,municipality,48.1768570171,1.32504860803,28,242852465.0,Eure-et-Loir
28270,Moriers,MORIERS,municipality,48.2206945142,1.44018817268,28,242852465.0,Eure-et-Loir
28277,Neuvy-en-Dunois,NEUVY EN DUNOIS,municipality,48.2026068926,1.53607016392,28,242852465.0,Eure-et-Loir
28305,Pré-Saint-Évroult,PRE SAINT EVROULT,municipality,48.1878434456,1.4610005608,28,242852465.0,Eure-et-Loir
28306,Pré-Saint-Martin,PRE SAINT MARTIN,municipality,48.2195680245,1.47285651616,28,242852465.0,Eure-et-Loir
28353,Saint-Maur-sur-le-Loir,SAINT MAUR SUR LE LOIR,municipality,48.1518179148,1.41832259921,28,242852465.0,Eure-et-Loir
28364,Sancheville,SANCHEVILLE,municipality,48.1825259731,1.57949510769,28,242852465.0,Eure-et-Loir
28370,Saumeray,SAUMERAY,municipality,48.2515939221,1.31885104886,28,242852465.0,Eure-et-Loir
28396,Trizay-lès-Bonneval,TRIZAY LES BONNEVAL,municipality,48.1997904547,1.33237948177,28,242852465.0,Eure-et-Loir
28418,Villiers-Saint-Orien,VILLIERS SAINT ORIEN,municipality,48.1426331097,1.49462124785,28,242852465.0,Eure-et-Loir
28021,Bailleau-le-Pin,BAILLEAU LE PIN,municipality,48.3590646091,1.32280842634,28,200058360.0,Eure-et-Loir
28040,Billancelles,BILLANCELLES,municipality,48.4938554286,1.21326841082,28,200058360.0,Eure-et-Loir
28041,Blandainville,BLANDAINVILLE,municipality,48.3153780498,1.29204429237,28,200058360.0,Eure-et-Loir
28067,Cernay,CERNAY,municipality,48.3854124094,1.23047521955,28,200058360.0,Eure-et-Loir
28081,Charonville,CHARONVILLE,municipality,48.2828983569,1.31051879432,28,200058360.0,Eure-et-Loir
28091,Les Châtelliers-Notre-Dame,CHATELLIERS NOTRE DAME,municipality,48.3465496414,1.2099229364,28,200058360.0,Eure-et-Loir
28099,Chuisnes,CHUISNES,municipality,48.4370118675,1.1888981198,28,200058360.0,Eure-et-Loir
28116,Courville-sur-Eure,COURVILLE SUR EURE,municipality,48.4522710093,1.24921701438,28,200058360.0,Eure-et-Loir
28139,Épeautrolles,EPEAUTROLLES,municipality,48.31308475,1.33312111882,28,200058360.0,Eure-et-Loir
28142,Ermenonville-la-Petite,ERMENONVILLE LA PETITE,municipality,48.2920874684,1.34785065317,28,200058360.0,Eure-et-Loir
28148,Le Favril,FAVRIL,municipality,48.4602165787,1.11125925385,28,200058360.0,Eure-et-Loir
28154,Fontaine-la-Guyon,FONTAINE LA GUYON,municipality,48.4754751752,1.2975045091,28,200058360.0,Eure-et-Loir
28166,Friaize,FRIAIZE,municipality,48.429903453,1.12215343236,28,200058360.0,Eure-et-Loir
28167,Fruncé,FRUNCE,municipality,48.4055650725,1.19764831132,28,200058360.0,Eure-et-Loir
28196,Illiers-Combray,ILLIERS COMBRAY,municipality,48.3032872833,1.22693727509,28,200058360.0,Eure-et-Loir
28203,Landelles,LANDELLES,municipality,48.4626590612,1.19157539443,28,200058360.0,Eure-et-Loir
28222,Luplanté,LUPLANTE,municipality,48.2989041205,1.38417149076,28,200058360.0,Eure-et-Loir
28225,Magny,MAGNY,municipality,48.3445190999,1.27019288378,28,200058360.0,Eure-et-Loir
28234,Marchéville,MARCHEVILLE,municipality,48.3638497344,1.24329723832,28,200058360.0,Eure-et-Loir
28242,Méréglise,MEREGLISE,municipality,48.2935308635,1.18476040726,28,200058360.0,Eure-et-Loir
28261,Montigny-le-Chartif,MONTIGNY LE CHARTIF,municipality,48.2909978482,1.13008902025,28,200058360.0,Eure-et-Loir
28272,Mottereau,MOTTEREAU,municipality,48.2518845768,1.1688416202,28,200058360.0,Eure-et-Loir
28290,Orrouer,ORROUER,municipality,48.4059068462,1.27863713546,28,200058360.0,Eure-et-Loir
28302,Pontgouin,PONTGOUIN,municipality,48.4914581287,1.14548967214,28,200058360.0,Eure-et-Loir
28324,Saint-Arnoult-des-Bois,SAINT ARNOULT DES BOIS,municipality,48.4933065448,1.25476022855,28,200058360.0,Eure-et-Loir
28326,Saint-Avit-les-Guespières,SAINT AVIT LES GUESPIERES,municipality,48.2684999269,1.2627628625,28,200058360.0,Eure-et-Loir
28333,Saint-Denis-des-Puits,SAINT DENIS DES PUITS,municipality,48.3801274748,1.16252048003,28,200058360.0,Eure-et-Loir
28336,Saint-Éman,SAINT EMAN,municipality,48.3240677989,1.19980049404,28,200058360.0,Eure-et-Loir
28339,Saint-Germain-le-Gaillard,SAINT GERMAIN LE GAILLARD,municipality,48.4242025077,1.25461736967,28,200058360.0,Eure-et-Loir
28350,Saint-Luperce,SAINT LUPERCE,municipality,48.4372634991,1.30302415414,28,200058360.0,Eure-et-Loir
28385,Le Thieulin,THIEULIN,municipality,48.4073892468,1.13977357716,28,200058360.0,Eure-et-Loir
28409,Vieuvicq,VIEUVICQ,municipality,48.2613605126,1.20658103343,28,200058360.0,Eure-et-Loir
28414,Villebon,VILLEBON,municipality,48.3895094771,1.19915993293,28,200058360.0,Eure-et-Loir
